epiweek,ndvi_mean,ndvi_std,ndbi_mean,ndbi_std,bu_mean,bu_std,ndwi_mean,ndwi_std,built_frac,ndvi_contrast,ndvi_homogeneity,ndvi_entropy,ndbi_contrast,ndbi_homogeneity,ndbi_entropy,DoU_cluster,DoU_label
201733,0.3810267122306802,0.15892977406328124,-0.07045507741922108,0.13472310402722407,0.3340272421550206,0.09849394347028169,0.07045507741922108,0.13472310402722407,0.3342605645686424,349.2756726077208,0.13269107365734248,11.758484655257284,404.24721934378516,0.10881367619253189,12.335831613110154,0.0,urban
201734,0.2112253234489876,0.13081255691711033,-0.10488162113513276,0.11219170997759065,0.11473994354220443,0.13599912508422835,0.10488162113513276,0.11219170997759065,0.21459301644590556,234.71272399303956,0.1909410827813443,11.323698759924065,263.97376355051637,0.14975462297150305,11.93337867676467,0.375,urban
201735,0.37600059824969584,0.15785815487295943,-0.07225625130457884,0.1428287460292682,0.3267360541655067,0.09551937298949295,0.07225625130457884,0.1428287460292682,0.33157671199018485,355.94578329719366,0.1317820506584349,11.71500311857016,350.33374935439963,0.11796839077086804,12.158407075975363,0.0,urban
201736,0.26964753472641056,0.051573033336273354,-0.07192929396867281,0.04899158291420365,0.20413231512194913,0.04613137800360673,0.07192929396867281,0.04899158291420365,0.18318410123245027,177.83687281508605,0.1722449095274734,10.897784817633262,199.80525842361652,0.21533142592653834,10.827230738724236,1.625,semi
201737,0.26429648334417033,0.06917641115462975,-0.19769667329575433,0.0624539331640221,0.07193005595832803,0.05113672809865074,0.19769667329575433,0.0624539331640221,0.06401665535067655,180.05757300355356,0.20392038303282248,10.862920076618096,178.53419649018275,0.24480114783186555,10.548824201891668,1.421875,semi
201738,0.15201355851204368,0.023407216792162858,-0.07421499222665899,0.02596672913421477,0.07874322346447202,0.036598069730272104,0.07421499222665899,0.02596672913421477,0.01367469655279204,127.08396177353153,0.22364259159096492,10.460546318320834,80.65301860240382,0.3336932877538513,9.919915836578912,2.0,semi
201739,0.18064260909218696,0.03368591389683152,-0.08183669133885912,0.034372137094774144,0.10055375522258489,0.048627568301404654,0.08183669133885912,0.034372137094774144,0.021515791761959176,133.6818267596579,0.17319253693529424,11.010550154990504,110.39160494922831,0.2520795538603497,10.673243389536026,1.9375,semi
201740,0.38278981741308443,0.15057194997664505,-0.0724736798227208,0.1249010568752714,0.3332005103068889,0.08775958897932586,0.0724736798227208,0.1249010568752714,0.3220653121228003,352.0297561458215,0.1399606565265029,11.683150903395902,373.04340586958887,0.11454110821768791,12.288426299509133,0.09375,urban
201741,0.38278981741308443,0.15057194997664505,-0.0724736798227208,0.1249010568752714,0.3332005103068889,0.08775958897932586,0.0724736798227208,0.1249010568752714,0.3220653121228003,352.0297561458215,0.1399606565265029,11.683150903395902,373.04340586958887,0.11454110821768791,12.288426299509133,0.09375,urban
201742,0.04265111696821866,0.05403856699859747,-0.1870127620572046,0.08363481496055124,-0.14415056170270574,0.09608411547742125,0.1870127620572046,0.08363481496055124,0.05270000019852611,133.40209808365927,0.2460463610162844,10.584968383385702,153.46225769340384,0.181989645346683,11.568449197220408,1.53125,semi
201743,0.19530227557366717,0.0232985350743368,-0.08866764510516745,0.02987833794969812,0.10905254408189122,0.032688396709741656,0.08866764510516745,0.02987833794969812,0.030827020202020175,202.3795881887375,0.24765343094641892,9.994060866054813,148.9079968802903,0.3180208703370113,10.114555012484463,2.0,semi
201744,0.22182925830153466,0.15771584675200426,-0.09339444215116391,0.12114428415752058,0.13870195989919556,0.14352777737194078,0.09339444215116391,0.12114428415752058,0.2618965450495521,217.37331938148952,0.1963481156718836,11.415273150369575,308.6761423386204,0.1357215629678613,12.0802579346427,0.28125,urban
201745,0.28758417369407946,0.0766251922576762,-0.08266140463247348,0.06203354476161173,0.2146383201826927,0.05550294468937752,0.08266140463247348,0.06203354476161173,0.19371643171097766,175.48032972906114,0.1719080860091626,11.202500969298887,194.35444843682947,0.19966403588147183,11.169116018787005,1.0625,semi
